CpGI_116	0.00181
CpGI_117	0.191
CpGI_118	0
CpGI_119	0.000587
CpGI_120	0
CpGI_121	0.00306
CpGI_122	0
CpGI_123	0.085
CpGI_124	0
CpGI_125	0.00362
CpGI_126	0.0193
CpGI_127	0.000662
CpGI_128	0.00381
CpGI_129	0.000532
CpGI_130	0.000992
CpGI_131	0.000558
CpGI_132	0
CpGI_133	0.000246
CpGI_134	0.000506
CpGI_135	0.0508
CpGI_136	0.000282
CpGI_137	0
CpGI_138	0.0243
CpGI_139	0.00545
CpGI_140	0
CpGI_141	0.0392
CpGI_142	0.0173
CpGI_143	0
CpGI_144	0
CpGI_145	0.000587
CpGI_146	0
CpGI_147	0
CpGI_148	0
CpGI_149	0
CpGI_150	0
CpGI_151	0
CpGI_152	0
CpGI_153	0
CpGI_154	0.0279
CpGI_155	0.0116
CpGI_156	0.00431
CpGI_157	0
CpGI_158	0
CpGI_159	0.00467
CpGI_160	0.000552
CpGI_161	0.00452
CpGI_162	0
CpGI_163	0.000196
CpGI_164	0.00157
CpGI_165	0
CpGI_166	0
CpGI_167	0
CpGI_168	0
CpGI_169	0.000656
CpGI_170	0
CpGI_171	0
CpGI_172	0
CpGI_173	0.000354
CpGI_174	0
CpGI_175	0.000825
CpGI_176	0.00123
CpGI_177	0.000861
CpGI_178	0.000727
CpGI_179	0
CpGI_180	0.00114
CpGI_181	0
CpGI_182	0
CpGI_183	0.00298
CpGI_184	0.000352
CpGI_185	0
CpGI_186	0.000255
CpGI_187	0.000877
CpGI_188	0
CpGI_189	0.000126
CpGI_190	0
CpGI_191	0
CpGI_192	0
CpGI_193	0.00569
CpGI_194	0.000486
CpGI_195	0.00366
CpGI_196	0.000546
CpGI_197	0
CpGI_198	0
CpGI_199	0.000243
CpGI_200	0
CpGI_201	0
CpGI_202	0
CpGI_203	0.0037
CpGI_204	0.00196
CpGI_205	0
CpGI_206	0
CpGI_207	0.00349
CpGI_208	0.00504
CpGI_209	0.00151
CpGI_210	0
CpGI_211	0
CpGI_212	0
CpGI_213	0.0017
CpGI_214	0.116
CpGI_215	0
CpGI_216	0.000237
CpGI_217	0
CpGI_218	0
CpGI_219	0.000219
CpGI_220	0.00759
CpGI_221	0
CpGI_222	0
CpGI_223	0.000487
CpGI_224	0.0015
CpGI_225	0.000223
CpGI_226	0
CpGI_227	0
CpGI_228	0
CpGI_229	0.00329
CpGI_230	0
CpGI_231	0.00188
CpGI_232	0.00188
CpGI_233	0.000661
CpGI_234	0.00561
CpGI_235	0
CpGI_236	0.00141
CpGI_237	0.000119
CpGI_238	0.00246
CpGI_239	0.092
CpGI_240	0.0064
CpGI_241	0.000521
CpGI_242	0
CpGI_243	0
CpGI_244	0.0706
CpGI_245	0.117
CpGI_246	0.000242
CpGI_247	0
CpGI_248	0.0229
CpGI_249	0
CpGI_250	0.00204
CpGI_251	0
CpGI_252	0
CpGI_253	0.000864
CpGI_254	0
CpGI_255	0.000997
CpGI_256	0.084
CpGI_257	0
CpGI_258	0
CpGI_259	0
CpGI_260	0
CpGI_261	0.00195
CpGI_262	0.00114
CpGI_263	0
CpGI_264	0.00223
CpGI_265	0
CpGI_266	0.00135
CpGI_267	0.00779
CpGI_268	0.00127
CpGI_269	0
CpGI_270	0.00269
CpGI_271	0
CpGI_272	0
CpGI_273	0.0024
CpGI_274	0
CpGI_275	0.00682
CpGI_276	0.0011
CpGI_277	0.0776
CpGI_278	0
CpGI_279	0.00163
CpGI_280	0.00823
CpGI_281	0.00164
CpGI_282	0.000159
CpGI_283	0.0015
CpGI_284	0.000124
CpGI_285	0.00128
CpGI_286	0.0038
CpGI_287	0
CpGI_288	0.000696
CpGI_289	0
CpGI_290	0
CpGI_291	0.00318
CpGI_292	0.00098
CpGI_293	0.0148
CpGI_294	0.00292
CpGI_295	0.000275
CpGI_296	0
CpGI_297	0
CpGI_298	0
CpGI_299	0
CpGI_300	0
CpGI_301	0.00103
CpGI_302	0.000552
CpGI_303	0
CpGI_304	0.00954
CpGI_305	0
CpGI_306	0.00175
CpGI_307	0
CpGI_308	0
CpGI_309	0.00134
CpGI_310	0.00556
CpGI_311	0.00342
CpGI_312	0.00885
CpGI_313	0
CpGI_314	0
CpGI_315	0.000179
CpGI_316	0
CpGI_317	0
CpGI_318	9.85e-05
CpGI_319	0.00298
CpGI_320	0
CpGI_321	0.00055
CpGI_322	6.43e-05
CpGI_323	0.00202
CpGI_324	0
CpGI_325	0
CpGI_326	0.00191
CpGI_327	0
CpGI_328	0.000559
CpGI_329	0
CpGI_330	0
CpGI_331	0.00016
CpGI_332	0.002
CpGI_333	0.00129
CpGI_334	0.000442
CpGI_335	0.000725
CpGI_336	0.0515
CpGI_337	0.000372
CpGI_338	0
CpGI_339	0
CpGI_340	0
CpGI_341	0
CpGI_342	0
CpGI_343	0
CpGI_344	0
CpGI_345	0.0033
CpGI_346	0.00189
CpGI_347	0.000249
CpGI_348	0
CpGI_349	0.00194
CpGI_350	0
CpGI_351	0.0054
CpGI_352	0
CpGI_353	0
CpGI_354	0.00158
CpGI_355	0.00125
CpGI_356	0.000125
CpGI_357	0
CpGI_358	0.0786
CpGI_359	0.000827
CpGI_360	0
CpGI_361	0
CpGI_362	0.00365
CpGI_363	0.0271
CpGI_364	0
CpGI_365	0
CpGI_366	0.000779
CpGI_367	0.000203
CpGI_368	0
CpGI_369	0.000617
CpGI_370	0
CpGI_371	0.00449
CpGI_372	0.0802
CpGI_373	0.00734
CpGI_374	0.00018
CpGI_375	0
CpGI_376	0.00898
CpGI_377	0.00201
CpGI_378	0
CpGI_379	0.000415
CpGI_380	0
CpGI_381	0
CpGI_382	0
CpGI_383	0.0414
CpGI_384	0.000305
CpGI_385	0.00202
CpGI_386	0
CpGI_387	0
CpGI_388	0.00225
CpGI_389	0.00388
CpGI_390	0
CpGI_391	0
CpGI_392	0
CpGI_393	0.000631
CpGI_394	0.00152
CpGI_395	0.00819
CpGI_396	0
CpGI_397	0.00216
CpGI_398	0.00211
CpGI_399	0.00274
CpGI_400	0
CpGI_401	0.000268
CpGI_402	0
CpGI_403	0.00465
CpGI_404	0
CpGI_405	0.00201
CpGI_406	0.000692
CpGI_407	0.00159
CpGI_408	0
CpGI_409	0.00474
CpGI_410	0
CpGI_411	0
CpGI_412	0.00226
CpGI_413	0
CpGI_414	0.000165
CpGI_415	0
CpGI_416	0
CpGI_417	0.0734
CpGI_418	0.00182
CpGI_419	0.00327
CpGI_420	9.99e-05
CpGI_421	0
CpGI_422	0
CpGI_423	0.000781
CpGI_424	0
CpGI_425	0.00035
CpGI_426	0
CpGI_427	0.00685
CpGI_428	0.00278
CpGI_429	0.00699
CpGI_430	0
CpGI_431	0
CpGI_432	0
CpGI_433	0
CpGI_434	0
CpGI_435	0.000996
CpGI_436	0.00493
CpGI_437	0.000588
CpGI_438	0.00491
CpGI_439	0
CpGI_440	0
CpGI_441	0
CpGI_442	0.000774
CpGI_443	0.000322
CpGI_444	0
CpGI_445	0.00456
CpGI_446	0.00151
CpGI_447	0
CpGI_448	0.0105
CpGI_449	0.00133
CpGI_450	0.0018
CpGI_451	0
CpGI_452	0.00206
CpGI_453	0.0381
CpGI_454	0
CpGI_455	0
CpGI_456	0.00383
CpGI_457	0
CpGI_458	0
CpGI_459	0.0396
CpGI_460	0.0366
CpGI_461	0
CpGI_462	0.00255
CpGI_463	0.00532
CpGI_464	0
CpGI_465	0.000174
CpGI_466	0
CpGI_467	0
CpGI_468	0
CpGI_469	0
CpGI_470	0
CpGI_471	0
CpGI_472	0.000595
CpGI_473	0.000119
CpGI_474	0
CpGI_475	0
CpGI_476	0.000642
CpGI_477	0
CpGI_478	0.000189
CpGI_479	0.000123
CpGI_480	0.000131
CpGI_481	0
CpGI_482	0
CpGI_483	0.000785
CpGI_484	0.0718
CpGI_485	0
CpGI_486	0
CpGI_487	0
CpGI_488	0.00107
CpGI_489	0.00776
CpGI_490	0
CpGI_491	0.00486
CpGI_492	0
CpGI_493	0
CpGI_494	0.00172
CpGI_495	0.000204
CpGI_496	0
CpGI_497	0
CpGI_498	0.00364
CpGI_499	7.59e-05
CpGI_500	0
CpGI_501	0.00377
CpGI_502	0.00123
CpGI_503	0
CpGI_504	0
CpGI_505	0.00811
CpGI_506	0.00759
CpGI_507	0.000257
CpGI_508	0
CpGI_509	0
CpGI_510	0
CpGI_511	0.00725
CpGI_512	0.00582
CpGI_513	0.00484
CpGI_514	0.000327
CpGI_515	0.00153
CpGI_516	0.0619
CpGI_517	0
CpGI_518	0.000652
CpGI_519	0
CpGI_520	0.00169
CpGI_521	0.000358
CpGI_522	0
CpGI_523	0
CpGI_524	0
CpGI_525	0.00041
CpGI_526	0.00631
CpGI_527	0.0872
CpGI_528	0.00424
CpGI_529	0.0149
CpGI_530	0
CpGI_531	0.0449
CpGI_532	0
CpGI_533	0.00112
CpGI_534	0
CpGI_535	0
CpGI_536	0
CpGI_537	0
CpGI_538	0
CpGI_539	0.00504
CpGI_540	0.00767
CpGI_541	0.000652
CpGI_542	0
CpGI_543	0.00146
CpGI_544	0.000212
CpGI_545	0
CpGI_546	0.16
CpGI_547	0
CpGI_548	0.0381
CpGI_549	0.00105
CpGI_550	0.00143
CpGI_551	0
CpGI_552	0.0136
CpGI_553	0
CpGI_554	0.000326
CpGI_555	0
CpGI_556	0
CpGI_557	0.00123
CpGI_558	0
CpGI_559	0.000956
CpGI_560	0
CpGI_561	0
CpGI_562	0.000388
CpGI_563	0.00274
CpGI_564	0
CpGI_565	0
CpGI_566	0
CpGI_567	0.00162
CpGI_568	0
CpGI_569	0.00158
CpGI_570	0.0719
CpGI_571	0
CpGI_572	0
CpGI_573	0.0428
CpGI_574	0
CpGI_575	4.97e-05
CpGI_576	0
CpGI_577	0.00239
CpGI_578	0.000995
CpGI_579	0
CpGI_580	0
CpGI_581	0.000224
CpGI_582	0
CpGI_583	0.00178
CpGI_584	0.00187
CpGI_585	0.000198
CpGI_586	0.00165
CpGI_587	0.00206
CpGI_588	0.0608
CpGI_589	0.0161
CpGI_590	0.132
CpGI_591	0
CpGI_592	0
CpGI_593	0.000522
CpGI_594	0.000127
CpGI_595	0.000577
CpGI_596	0
CpGI_597	0
CpGI_598	0
CpGI_599	0
CpGI_600	0
CpGI_601	0.0863
CpGI_602	0.000587
CpGI_603	0.00141
CpGI_604	0.025
CpGI_605	0.016
CpGI_606	0.00041
CpGI_607	0
CpGI_608	0
CpGI_609	0
CpGI_610	0
CpGI_611	0.00153
CpGI_612	0
CpGI_613	0
CpGI_614	0.000559
CpGI_615	0
CpGI_616	0.0166
CpGI_617	0.169
CpGI_618	0.15
CpGI_619	0.148
CpGI_620	0.129
CpGI_621	0.137
CpGI_622	0.161
CpGI_623	0.166
CpGI_624	0.125
CpGI_625	0.154
CpGI_626	0.174
CpGI_627	0.121
CpGI_628	0.143
CpGI_629	0.157
CpGI_630	0.0677
CpGI_631	0.00403
CpGI_632	0.000548
CpGI_633	0.00448
CpGI_634	0
CpGI_635	0.00193
CpGI_636	0
CpGI_637	0
CpGI_638	0
CpGI_639	0
CpGI_640	0.0802
CpGI_641	0.043
CpGI_642	0
CpGI_643	0
CpGI_644	0
CpGI_645	0.00328
CpGI_646	0.0721
CpGI_647	0.000736
CpGI_648	0.00134
CpGI_649	0.0165
CpGI_650	6.03e-05
CpGI_651	0.00233
CpGI_652	0
CpGI_653	0
CpGI_654	0
CpGI_655	0
CpGI_656	0
CpGI_657	0
CpGI_658	0.0165
CpGI_659	0
CpGI_660	0
CpGI_661	0.00257
CpGI_662	0.0005
CpGI_663	0.000155
CpGI_664	0
CpGI_665	0
CpGI_666	0
CpGI_667	0
CpGI_668	0
CpGI_669	0
CpGI_670	0.00363
CpGI_671	0.00931
CpGI_672	0
CpGI_673	0
CpGI_674	0.000622
CpGI_675	0.000268
CpGI_676	0
CpGI_677	0.00926
CpGI_678	0.00564
CpGI_679	0
CpGI_680	0.00622
CpGI_681	0
CpGI_682	0
CpGI_683	0.00265
CpGI_684	0.0155
CpGI_685	0.00112
CpGI_686	0
CpGI_687	0
CpGI_688	0
CpGI_689	0
CpGI_690	0.00289
CpGI_691	0
CpGI_692	0
CpGI_693	0
CpGI_694	0.00349
CpGI_695	0
CpGI_696	0.000139
CpGI_697	0
CpGI_698	0
CpGI_699	0.000957
CpGI_700	0.0006
CpGI_701	0
CpGI_702	0.00172
CpGI_703	0
CpGI_704	0
CpGI_705	0
CpGI_706	0.00102
CpGI_707	0
CpGI_708	0
CpGI_709	0
CpGI_710	0
CpGI_711	0
CpGI_712	0.000413
CpGI_713	0
CpGI_714	0
CpGI_715	0
CpGI_716	0
CpGI_717	0.0042
CpGI_718	0.000145
CpGI_719	0.00778
CpGI_720	0.000131
CpGI_721	0
CpGI_722	0
CpGI_723	0.00336
CpGI_724	0
CpGI_725	0
CpGI_726	0.000509
CpGI_727	0
CpGI_728	0
CpGI_729	0.000349
CpGI_730	0
CpGI_731	0
CpGI_732	0
CpGI_733	0.00362
CpGI_734	0.00122
CpGI_735	0.000939
CpGI_736	0.00294
CpGI_737	0
CpGI_738	0.00192
CpGI_739	0.00132
CpGI_740	0
CpGI_741	0.0964
CpGI_742	0
CpGI_743	0
CpGI_744	0
CpGI_745	0.00413
CpGI_746	0.00111
CpGI_747	0.000431
CpGI_748	0
CpGI_749	0
CpGI_750	0.00903
CpGI_751	0.00131
CpGI_752	0.0004
CpGI_753	0.0204
CpGI_754	0.0244
CpGI_755	0.000375
CpGI_756	0
CpGI_757	0.00087
CpGI_758	0
CpGI_759	9.8e-05
CpGI_760	8.61e-05
CpGI_761	0.0101
CpGI_762	0
CpGI_763	0.00763
CpGI_764	0
CpGI_765	0
CpGI_766	0
CpGI_767	0.00175
CpGI_768	0.00247
CpGI_769	0.00092
CpGI_770	0.000124
CpGI_771	0.00671
CpGI_772	0
CpGI_773	0.00556
CpGI_774	0
CpGI_775	0
CpGI_776	0
CpGI_777	0
CpGI_778	0
CpGI_779	0
CpGI_780	0.0098
CpGI_781	0
CpGI_782	0.096
CpGI_783	0.00201
CpGI_784	0
CpGI_785	0.00209
CpGI_786	0.00157
CpGI_787	0.125
CpGI_788	0.0984
CpGI_789	0.00158
CpGI_790	0
CpGI_791	0
CpGI_792	0
CpGI_793	0
CpGI_794	0.00046
CpGI_795	0.0327
CpGI_796	0
CpGI_797	0
CpGI_798	0
CpGI_799	0.031
CpGI_800	0.00768
CpGI_801	0
CpGI_802	0
CpGI_803	9.54e-05
CpGI_804	0
CpGI_805	0
CpGI_806	0.00146
CpGI_807	0.00396
CpGI_808	0.00155
CpGI_809	0.00319
CpGI_810	0
CpGI_811	0
CpGI_812	0
CpGI_813	0.000315
CpGI_814	0.000828
CpGI_815	0
CpGI_816	0
CpGI_817	0.000898
CpGI_818	0.0365
CpGI_819	0
CpGI_820	0
CpGI_821	0
CpGI_822	0.00427
CpGI_823	0.0637
CpGI_824	0
CpGI_825	0.00301
CpGI_826	0
CpGI_827	0.000147
CpGI_828	0.000517
CpGI_829	0.0209
CpGI_830	0
CpGI_831	0
CpGI_832	0.00435
CpGI_833	0
CpGI_834	0.0164
CpGI_835	0
CpGI_836	0
CpGI_837	0
CpGI_838	0
CpGI_839	0
CpGI_840	0
CpGI_841	0
CpGI_842	0
CpGI_843	0.000709
CpGI_844	0
CpGI_845	0
CpGI_846	0.000114
CpGI_847	8.55e-05
CpGI_848	0
CpGI_849	0
CpGI_850	0.000232
CpGI_851	0
CpGI_852	0
CpGI_853	0.00541
CpGI_854	0
CpGI_855	0.0277
CpGI_856	0
CpGI_857	0.000357
CpGI_858	0.00495
CpGI_859	0.00198
CpGI_860	0
CpGI_861	0
CpGI_862	0.000226
CpGI_863	0
CpGI_864	0.00509
CpGI_865	0
CpGI_866	0
CpGI_867	0.0134
CpGI_868	0.0942
CpGI_869	0
CpGI_870	0
CpGI_871	0
CpGI_872	0.00319
CpGI_873	0.000883
CpGI_874	0
CpGI_875	0.0122
CpGI_876	0.0034
CpGI_877	0
CpGI_878	0.00273
CpGI_879	0
CpGI_880	0.0107
CpGI_881	0.115
CpGI_882	0.00029
CpGI_883	0
CpGI_884	0
CpGI_885	0
CpGI_886	0.00147
CpGI_887	0
CpGI_888	0.0139
CpGI_889	0
CpGI_890	0.0607
CpGI_891	0
CpGI_892	0.0643
CpGI_893	0.000893
CpGI_894	2.92e-05
CpGI_895	0
CpGI_896	0.00106
CpGI_897	0.00467
CpGI_898	0.0705
CpGI_899	0
CpGI_900	0
CpGI_901	0.000241
CpGI_902	0
CpGI_903	0.00159
CpGI_904	0.000352
CpGI_905	0
CpGI_906	0.00255
CpGI_907	0.000235
CpGI_908	0.0273
CpGI_909	0
CpGI_910	0
CpGI_911	0.092
CpGI_912	0.00322
CpGI_913	0.000169
CpGI_914	0.0745
CpGI_915	0
CpGI_916	0.124
CpGI_917	0
CpGI_918	0
CpGI_919	0
CpGI_920	0
CpGI_921	0
CpGI_922	0.000716
CpGI_923	0.0483
CpGI_924	0.000357
CpGI_925	0
CpGI_926	0.00129
CpGI_927	0.000287
CpGI_928	0
CpGI_929	0
CpGI_930	0.178
CpGI_931	0.122
CpGI_932	0.0065
CpGI_933	0.00293
CpGI_934	0.0617
CpGI_935	0.0892
CpGI_936	0.00452
CpGI_937	0
CpGI_938	0.0711
CpGI_939	0
CpGI_940	0.056
CpGI_941	0.0997
CpGI_942	0.055
CpGI_943	0.08
CpGI_944	0.0387
CpGI_945	0.0426
CpGI_946	0.214
CpGI_947	0.0888
CpGI_948	0.055
CpGI_949	0.0472
CpGI_950	0.0214
CpGI_951	0.132
CpGI_952	0.12
CpGI_953	0.104
CpGI_954	0
CpGI_955	0.000163
CpGI_956	0
CpGI_957	0.00673
CpGI_958	5.03e-05
CpGI_959	0.00281
CpGI_960	0.0184
CpGI_961	0.0908
CpGI_962	0.00353
CpGI_963	0
CpGI_964	0
CpGI_965	0
CpGI_966	0.00186
CpGI_967	0.000108
CpGI_968	0.00477
CpGI_969	0
CpGI_970	0.0102
CpGI_971	0.00445
CpGI_972	0.0013
CpGI_973	0.0101
CpGI_974	0.00662
CpGI_975	0.0253
CpGI_976	0.0766
CpGI_977	0.0232
CpGI_978	0.00641
CpGI_979	0
CpGI_980	0
CpGI_981	0
CpGI_982	0.000733
CpGI_983	0
CpGI_984	0.00566
CpGI_985	4.95e-05
CpGI_986	0
CpGI_987	0.0912
CpGI_988	0.00445
CpGI_989	0.107
CpGI_990	0
CpGI_991	0
CpGI_992	0
CpGI_993	0.0558
CpGI_994	0.114
CpGI_995	0
CpGI_996	0.213
CpGI_997	0.0869
CpGI_998	0.177
CpGI_999	0.0779
CpGI_1000	0.0981
CpGI_1001	0.111
CpGI_1002	0.0636
CpGI_1003	0.0973
CpGI_1004	0.0559
CpGI_1005	0.0017
CpGI_1006	0.0633
CpGI_1007	0.00225
CpGI_1008	0.0422
CpGI_1009	0.0795
CpGI_1010	0.0338
CpGI_1011	0.0768
CpGI_1012	0.0386
CpGI_1013	0.148
CpGI_1014	0.0788
CpGI_1015	0.0744
CpGI_1016	0
CpGI_1017	0.000377
CpGI_1018	0.00125
CpGI_1019	0.102
CpGI_1020	0.0997
CpGI_1021	0.162
CpGI_1022	0.0988
CpGI_1023	0.0685
CpGI_1024	0.0866
CpGI_1025	0.0776
CpGI_1026	0.081
CpGI_1027	0.0587
CpGI_1028	0.154
CpGI_1029	0.00801
CpGI_1030	0.0389
CpGI_1031	0.00922
CpGI_1032	0.0261
CpGI_1033	0
CpGI_1034	0.000879
CpGI_1035	0.000827
CpGI_1036	0.0809
CpGI_1037	0.105
CpGI_1038	0.0955
CpGI_1039	0
CpGI_1040	0.000744
CpGI_1041	0.000764
CpGI_1042	0.00114
CpGI_1043	0.0115
CpGI_1044	0.105
CpGI_1045	0.134
CpGI_1046	0.0678
CpGI_1047	0.0595
CpGI_1048	0.0794
CpGI_1049	0.099
CpGI_1050	0
CpGI_1051	0.0606
CpGI_1052	0.109
CpGI_1053	0.0776
CpGI_1054	0.00302
CpGI_1055	0.0881
CpGI_1056	0.0872
CpGI_1057	0.0412
CpGI_1058	0.0304
CpGI_1059	0.0341
CpGI_1060	0.0635
CpGI_1061	0.0645
CpGI_1062	0.0831
CpGI_1063	0.0947
CpGI_1064	0.000714
CpGI_1065	0.0796
CpGI_1066	0.0773
CpGI_1067	0.0876
CpGI_1068	0.111
CpGI_1069	0.171
CpGI_1070	0.0523
CpGI_1071	0.0333
CpGI_1072	0.0348
CpGI_1073	0.0446
CpGI_1074	0.0109
CpGI_1075	0.0873
CpGI_1076	0.116
CpGI_1077	0.0379
CpGI_1078	0.0126
CpGI_1079	0.00418
CpGI_1080	0.0426
CpGI_1081	0.0401
CpGI_1082	0.0686
CpGI_1083	0.0293
CpGI_1084	0.14
CpGI_1085	0.151
CpGI_1086	0.11
CpGI_1087	0.164
CpGI_1088	0.06
CpGI_1089	0.131
CpGI_1090	0.0215
CpGI_1091	0.0322
CpGI_1092	0.0859
CpGI_1093	0.0571
CpGI_1094	0.045
CpGI_1095	0.0206
CpGI_1096	0.08
CpGI_1097	0.11
CpGI_1098	0.0083
CpGI_1099	0.0724
CpGI_1100	0.0196
CpGI_1101	0.0463
CpGI_1102	0.0994
CpGI_1103	0.0279
CpGI_1104	0.0161
CpGI_1105	0.0522
CpGI_1106	0.126
CpGI_1107	0.13
CpGI_1108	0.0983
CpGI_1109	0.0964
CpGI_1110	0.137
CpGI_1111	0.088
CpGI_1112	0.131
CpGI_1113	0.11
CpGI_1114	0.115
CpGI_1115	0.0627
CpGI_1116	0.0577
CpGI_1117	0.0334
CpGI_1118	0.0408
CpGI_1119	0.0651
CpGI_1120	0.0186
CpGI_1121	0.135
CpGI_1122	0.0327
CpGI_1123	0.0443
CpGI_1124	0.0758
CpGI_1125	0.091
CpGI_1126	0.0283
CpGI_1127	0.0198
CpGI_1128	0.031
CpGI_1129	0.00182
CpGI_1130	0.00303
CpGI_1131	0.00809
CpGI_1132	0.0155
CpGI_1133	0.0591
CpGI_1134	0.122
CpGI_1135	0.0958
CpGI_1136	0.0852
CpGI_1137	0.085
CpGI_1138	0.0586
CpGI_1139	0.0358
CpGI_1140	0.0641
CpGI_1141	0.0604
CpGI_1142	0.0826
CpGI_1143	0.0556
CpGI_1144	0.124
CpGI_1145	0.059
CpGI_1146	0.0523
CpGI_1147	0.158
CpGI_1148	0.0681
CpGI_1149	0.0313
CpGI_1150	0.0747
CpGI_1151	0.0599
CpGI_1152	0.0579
CpGI_1153	0.051
CpGI_1154	0.0443
CpGI_1155	0.121
CpGI_1156	0.0445
CpGI_1157	0.0624
CpGI_1158	0.0323
CpGI_1159	0.0642
CpGI_1160	0.0345
CpGI_1161	0.0633
CpGI_1162	0.0188
CpGI_1163	0
CpGI_1164	0
CpGI_1165	0
CpGI_1166	0
CpGI_1167	0
CpGI_1168	0
CpGI_1169	0
CpGI_1170	0
CpGI_1171	0
CpGI_1172	0
CpGI_1173	0.0281
CpGI_1174	0.023
CpGI_1175	0.0193
CpGI_1176	0.0625
CpGI_1177	0.0458
CpGI_1178	0.0127
CpGI_1179	0.0473
CpGI_1180	0.0459
CpGI_1181	0.0389
CpGI_1182	0.0483
CpGI_1183	0.0355
CpGI_1184	0.122
CpGI_1185	0.0533
CpGI_1186	0.132
CpGI_1187	0.0553
CpGI_1188	0.0612
CpGI_1189	0.0177
CpGI_1190	0.0826
CpGI_1191	0.118
CpGI_1192	0.115
CpGI_1193	0.126
CpGI_1194	0.0834
CpGI_1195	0.0866
CpGI_1196	0.0877
CpGI_1197	0
CpGI_1198	0
CpGI_1199	0
CpGI_1200	0
CpGI_1201	0
CpGI_1202	0
CpGI_1203	0
CpGI_1204	0
CpGI_1205	0
CpGI_1206	0
CpGI_1207	0
CpGI_1208	0
CpGI_1209	0
CpGI_1210	0
CpGI_1211	0
CpGI_1212	0
CpGI_1213	0
CpGI_1214	0
CpGI_1215	0
CpGI_1216	0
CpGI_1217	0
CpGI_1218	0.0384
CpGI_1219	0.00661
CpGI_1220	0
CpGI_1221	0
CpGI_1222	0.0184
CpGI_1223	0.035
CpGI_1224	0.0547
CpGI_1225	0.139
CpGI_1226	0.0253
CpGI_1227	0.0627
CpGI_1228	0.0311
CpGI_1229	0.087
CpGI_1230	0.115
CpGI_1231	0.1
CpGI_1232	0.0707
CpGI_1233	0.07
CpGI_1234	0.0537
CpGI_1235	0.0338
CpGI_1236	0
CpGI_1237	0.0268
CpGI_1238	0.0338
CpGI_1239	0
CpGI_1240	0
CpGI_1241	0
CpGI_1242	0
CpGI_1243	0
CpGI_1244	0
CpGI_1245	0
CpGI_1246	0
CpGI_1247	0
CpGI_1248	0
CpGI_1249	0
CpGI_1250	0
CpGI_1251	0
CpGI_1252	0
CpGI_1253	0
CpGI_1254	0
CpGI_1255	0
CpGI_1256	0
CpGI_1257	0
CpGI_1258	0
CpGI_1259	0
CpGI_1260	0
CpGI_1261	0
CpGI_1262	0
CpGI_1263	0
CpGI_1264	0
CpGI_1265	0
CpGI_1266	0
CpGI_1267	0
CpGI_1268	0
CpGI_1269	0
CpGI_1270	0
CpGI_1271	0
CpGI_1272	0
CpGI_1273	0
CpGI_1274	0
CpGI_1275	0
CpGI_1276	0
CpGI_1277	0
CpGI_1278	0
CpGI_1279	0
CpGI_1280	0
CpGI_1281	0.0914
CpGI_1282	0.0464
